time,R,H,I,E,S
44.796315,6724,1,546,743,1986
44.797452,6725,1,545,743,1986
44.800907,6725,1,545,744,1985
44.801245,6726,1,544,744,1985
44.802157,6726,1,545,743,1985
44.802178,6727,1,544,743,1985
44.802848,6727,1,545,742,1985
44.802904,6728,1,544,742,1985
44.803091,6728,1,545,741,1985
44.805413,6729,1,544,741,1985
44.805457,6730,1,543,741,1985
44.818923,6730,1,544,740,1985
44.823534,6730,1,545,739,1985
44.824546,6731,1,544,739,1985
44.825094,6731,1,545,738,1985
44.825492,6732,1,544,738,1985
44.829772,6732,1,545,737,1985
44.829777,6733,1,544,737,1985
44.834632,6734,1,543,737,1985
44.837175,6735,1,542,737,1985
44.838265,6736,1,541,737,1985
44.844172,6736,1,542,736,1985
44.847096,6736,1,543,735,1985
44.848996,6736,1,543,736,1984
44.855148,6737,1,542,736,1984
44.856208,6737,1,542,737,1983
44.856353,6738,1,541,737,1983
44.860300,6738,1,541,738,1982
44.861801,6739,1,540,738,1982
44.862647,6739,1,540,739,1981
44.866994,6740,1,539,739,1981
44.867909,6740,1,540,738,1981
44.868807,6740,1,540,739,1980
44.871183,6740,1,540,740,1979
44.871270,6741,1,539,740,1979
44.875560,6742,1,538,740,1979
44.878359,6742,1,539,739,1979
44.879231,6743,1,538,739,1979
44.882272,6743,1,538,740,1978
44.885038,6743,1,539,739,1978
44.886080,6743,1,540,738,1978
44.888374,6743,1,540,739,1977
44.888498,6743,1,541,738,1977
44.889781,6743,1,542,737,1977
44.891102,6744,1,541,737,1977
44.891272,6744,1,542,736,1977
44.894609,6745,1,541,736,1977
44.897038,6745,1,542,735,1977
44.898772,6745,1,543,734,1977
44.908273,6746,1,542,734,1977
44.908421,6746,1,543,733,1977
44.914358,6746,1,543,734,1976
44.914429,6746,1,544,733,1976
44.917205,6747,1,543,733,1976
44.917918,6747,1,544,732,1976
44.923125,6748,1,543,732,1976
44.924168,6749,1,542,732,1976
44.924851,6749,1,543,731,1976
44.926498,6749,1,544,730,1976
44.928154,6749,1,545,729,1976
44.928749,6749,1,546,728,1976
44.929317,6749,1,547,727,1976
44.930543,6749,1,548,726,1976
44.931500,6750,1,547,726,1976
44.940767,6750,1,548,725,1976
44.942894,6750,1,549,724,1976
44.944251,6751,1,548,724,1976
44.946928,6751,1,548,725,1975
44.948258,6751,1,548,726,1974
44.948693,6752,1,547,726,1974
44.951599,6753,1,546,726,1974
44.951937,6753,1,547,725,1974
44.952341,6754,1,546,725,1974
44.952743,6755,1,545,725,1974
44.952806,6756,1,544,725,1974
44.954923,6757,1,543,725,1974
44.955811,6757,1,543,726,1973
44.955857,6758,1,542,726,1973
44.957864,6758,1,542,727,1972
44.961073,6758,1,543,726,1972
44.963166,6758,1,544,725,1972
44.967107,6759,1,543,725,1972
44.973205,6759,1,543,726,1971
44.973552,6760,1,542,726,1971
44.978860,6760,1,542,727,1970
44.980808,6761,1,541,727,1970
44.983162,6761,1,541,728,1969
44.985037,6761,1,542,727,1969
44.985384,6761,1,543,726,1969
44.985999,6762,1,542,726,1969
44.986509,6763,1,541,726,1969
44.991616,6763,1,542,725,1969
44.991888,6763,1,543,724,1969
44.992482,6764,1,542,724,1969
44.993125,6764,1,543,723,1969
44.993633,6765,1,542,723,1969
44.997818,6765,1,542,724,1968
45.001265,6765,1,542,725,1967
45.007479,6765,1,543,724,1967
45.008572,6765,1,543,725,1966
45.010989,6765,1,544,724,1966
45.013078,6766,1,543,724,1966
45.013443,6766,1,543,725,1965
45.014461,6766,1,543,726,1964
45.015311,6767,1,542,726,1964
45.019434,6767,1,543,725,1964
45.021531,6768,1,542,725,1964
45.025369,6769,1,541,725,1964
45.025512,6769,1,542,724,1964
45.029071,6769,1,543,723,1964
45.033193,6770,1,542,723,1964
45.033433,6771,1,541,723,1964
45.034626,6772,1,540,723,1964
45.038815,6772,1,541,722,1964
45.040536,6773,1,540,722,1964
45.040932,6773,1,540,723,1963
45.042176,6773,1,541,722,1963
45.044760,6774,1,540,722,1963
45.047626,6774,1,541,721,1963
45.048709,6775,1,540,721,1963
45.054972,6775,1,541,720,1963
45.055744,6776,1,540,720,1963
45.056555,6777,1,539,720,1963
45.059554,6778,1,538,720,1963
45.059772,6779,1,537,720,1963
45.064057,6779,1,538,719,1963
45.066685,6780,1,537,719,1963
45.068122,6780,1,537,720,1962
45.069658,6781,1,536,720,1962
45.072904,6782,1,535,720,1962
45.077750,6783,1,534,720,1962
45.077839,6784,1,533,720,1962
45.080575,6785,1,532,720,1962
45.080933,6785,1,532,721,1961
45.087351,6785,1,533,720,1961
45.090054,6785,1,533,721,1960
45.094824,6785,1,533,722,1959
45.105605,6785,1,533,723,1958
45.118793,6786,1,532,723,1958
45.119715,6786,1,532,724,1957
45.120836,6786,1,533,723,1957
45.120930,6787,1,532,723,1957
45.121134,6788,1,531,723,1957
45.125746,6789,1,530,723,1957
45.130108,6789,1,531,722,1957
45.134074,6789,1,531,723,1956
45.135125,6790,1,530,723,1956
45.137526,6790,1,530,724,1955
45.151652,6790,1,531,723,1955
45.157244,6791,1,530,723,1955
45.157575,6791,1,530,724,1954
45.158199,6791,1,531,723,1954
45.160790,6791,1,532,722,1954
45.164588,6792,1,531,722,1954
45.174792,6792,1,531,723,1953
45.180789,6793,1,530,723,1953
45.188966,6793,1,531,722,1953
45.190281,6794,1,530,722,1953
45.191448,6795,1,529,722,1953
45.193532,6796,1,528,722,1953
45.195492,6796,1,528,723,1952
45.195502,6796,1,529,722,1952
45.198441,6797,1,528,722,1952
45.198841,6797,1,529,721,1952
45.208518,6797,1,529,722,1951
45.213225,6797,1,530,721,1951
45.214315,6797,1,531,720,1951
45.214946,6797,1,532,719,1951
45.216691,6797,1,533,718,1951
45.216756,6798,1,532,718,1951
45.217021,6798,1,533,717,1951
45.217148,6799,1,532,717,1951
45.229669,6799,1,532,718,1950
45.230761,6799,1,533,717,1950
45.237543,6799,1,534,716,1950
45.240401,6799,1,534,717,1949
45.243364,6799,1,534,718,1948
45.244725,6800,1,533,718,1948
45.245278,6800,1,533,719,1947
45.245706,6800,1,534,718,1947
45.247388,6800,1,534,719,1946
45.248917,6801,1,533,719,1946
45.252519,6802,1,532,719,1946
45.252548,6803,1,531,719,1946
45.252591,6804,1,530,719,1946
45.256650,6805,1,529,719,1946
45.257943,6806,1,528,719,1946
45.260887,6806,1,529,718,1946
45.261809,6806,1,529,719,1945
45.262920,6806,1,529,720,1944
45.263302,6807,1,528,720,1944
45.267074,6807,1,528,721,1943
45.269716,6807,1,529,720,1943
45.271467,6807,1,529,721,1942
45.274323,6807,1,530,720,1942
45.274400,6807,1,530,721,1941
45.275608,6807,1,530,722,1940
45.279778,6808,1,529,722,1940
45.285150,6808,1,530,721,1940
45.287098,6808,1,530,722,1939
45.289648,6809,1,529,722,1939
45.289792,6809,1,530,721,1939
45.292126,6809,1,531,720,1939
45.292225,6809,1,532,719,1939
45.292678,6810,1,531,719,1939
45.295816,6810,1,532,718,1939
45.300604,6811,1,531,718,1939
45.303297,6811,1,532,717,1939
45.303976,6811,1,532,718,1938
45.308519,6812,1,531,718,1938
45.310538,6812,1,531,719,1937
45.312261,6813,1,530,719,1937
45.312326,6814,1,529,719,1937
45.318653,6814,1,530,718,1937
45.321433,6814,1,531,717,1937
45.322171,6815,1,530,717,1937
45.325810,6815,1,531,716,1937
45.331803,6816,1,530,716,1937
45.342033,6816,1,530,717,1936
45.349239,6817,1,529,717,1936
45.350445,6817,1,530,716,1936
45.353166,6817,1,530,717,1935
45.354175,6818,1,529,717,1935
45.358654,6818,1,529,718,1934
45.360064,6818,1,530,717,1934
45.361798,6819,1,529,717,1934
45.361879,6819,1,529,718,1933
45.369754,6819,1,530,717,1933
45.374094,6820,1,529,717,1933
45.380737,6820,1,529,718,1932
45.385248,6820,1,530,717,1932
45.387479,6821,1,529,717,1932
45.390448,6821,1,530,716,1932
45.390919,6821,1,531,715,1932
45.392969,6821,1,532,714,1932
45.395266,6821,1,532,715,1931
45.397777,6821,1,533,714,1931
45.399979,6821,1,533,715,1930
45.400114,6821,1,534,714,1930
45.400856,6822,1,533,714,1930
45.401854,6822,1,533,715,1929
45.404005,6822,1,534,714,1929
45.404580,6823,1,533,714,1929
45.408365,6824,1,532,714,1929
45.411556,6825,1,531,714,1929
45.413836,6825,1,531,715,1928
45.413940,6825,1,532,714,1928
45.417415,6825,1,532,715,1927
45.417631,6825,1,532,716,1926
45.418139,6825,1,532,717,1925
45.420746,6826,1,531,717,1925
45.422107,6826,1,532,716,1925
45.427705,6826,1,533,715,1925
45.428120,6826,1,533,716,1924
45.428783,6826,1,533,717,1923
45.431331,6827,1,532,717,1923
45.432757,6827,1,533,716,1923
45.432886,6827,1,533,717,1922
45.434291,6827,1,534,716,1922
45.434634,6827,1,535,715,1922
45.437310,6827,1,535,716,1921
45.443571,6828,1,534,716,1921
45.444538,6829,1,533,716,1921
45.447579,6829,1,533,717,1920
45.449003,6829,1,534,716,1920
45.451082,6830,1,533,716,1920
45.451407,6830,1,534,715,1920
45.460152,6830,1,534,716,1919
45.463800,6830,1,535,715,1919
45.464007,6831,1,534,715,1919
45.465113,6831,1,535,714,1919
45.470484,6831,1,536,713,1919
45.471657,6832,1,535,713,1919
45.476668,6833,1,534,713,1919
45.479821,6833,1,535,712,1919
45.484084,6834,1,534,712,1919
45.485563,6834,1,535,711,1919
45.487355,6835,1,534,711,1919
45.487764,6836,1,533,711,1919
45.488277,6837,1,532,711,1919
45.491856,6837,1,532,712,1918
45.494375,6838,1,531,712,1918
45.496447,6838,1,532,711,1918
45.502178,6839,1,531,711,1918
45.507888,6839,1,532,710,1918
45.507888,6839,1,533,709,1918
45.509439,6840,1,532,709,1918
45.511146,6840,1,532,710,1917
45.513869,6840,1,533,709,1917
45.514578,6841,1,532,709,1917
45.517805,6841,1,533,708,1917
45.521896,6842,1,532,708,1917
45.522042,6843,1,531,708,1917
45.522549,6844,1,530,708,1917
45.524853,6844,1,531,707,1917
45.525372,6845,1,530,707,1917
45.526261,6845,1,531,706,1917
45.526483,6846,1,530,706,1917
45.527453,6846,1,531,705,1917
45.531680,6846,1,531,706,1916
45.532868,6846,1,531,707,1915
45.537470,6846,1,532,706,1915
45.539139,6846,1,533,705,1915
45.540264,6846,1,534,704,1915
45.545089,6846,1,535,703,1915
45.545148,6847,1,534,703,1915
45.545622,6848,1,533,703,1915
45.547073,6849,1,532,703,1915
45.548805,6849,1,532,704,1914
45.553456,6849,1,532,705,1913
45.553582,6849,1,532,706,1912
45.557937,6850,1,531,706,1912
45.560145,6851,1,530,706,1912
45.561148,6851,1,530,707,1911
45.566137,6851,1,531,706,1911
45.569789,6851,1,532,705,1911
45.570308,6852,1,531,705,1911
45.570732,6853,1,530,705,1911
45.573675,6854,1,529,705,1911
45.574461,6854,1,530,704,1911
45.575846,6855,1,529,704,1911
45.576456,6855,1,530,703,1911
45.578752,6856,1,529,703,1911
45.580066,6857,1,528,703,1911
45.581338,6858,1,527,703,1911
45.596002,6858,1,528,702,1911
45.606565,6859,1,527,702,1911
45.610820,6860,1,526,702,1911
45.636368,6861,1,525,702,1911
45.636543,6861,1,526,701,1911
45.636661,6861,1,526,702,1910
45.637762,6861,1,526,703,1909
45.638409,6861,1,527,702,1909
45.643393,6861,1,528,701,1909
45.646101,6861,1,528,702,1908
45.646213,6861,1,529,701,1908
45.651130,6861,1,529,702,1907
45.656503,6861,1,530,701,1907
45.660541,6862,1,529,701,1907
45.662223,6863,1,528,701,1907
45.662978,6863,1,529,700,1907
45.665068,6863,1,529,701,1906
45.665920,6863,1,529,702,1905
45.667239,6864,1,528,702,1905
45.674640,6864,1,529,701,1905
45.679709,6864,1,530,700,1905
45.681353,6865,1,529,700,1905
45.683925,6866,1,528,700,1905
45.687386,6866,1,528,701,1904
45.699329,6866,1,529,700,1904
45.700375,6866,1,530,699,1904
45.705825,6867,1,529,699,1904
45.706496,6868,1,528,699,1904
45.711604,6868,1,528,700,1903
45.712090,6869,1,527,700,1903
45.714252,6869,1,527,701,1902
45.716838,6869,1,527,702,1901
45.724456,6870,1,526,702,1901
45.725458,6870,1,527,701,1901
45.728851,6870,1,528,700,1901
45.729989,6870,1,529,699,1901
45.731600,6871,1,528,699,1901
45.733226,6871,1,528,700,1900
45.734553,6871,1,529,699,1900
45.734626,6871,1,529,700,1899
45.738274,6872,1,528,700,1899
45.742878,6873,1,527,700,1899
45.747290,6873,1,528,699,1899
45.752504,6874,1,527,699,1899
45.754779,6874,1,528,698,1899
45.755117,6874,1,529,697,1899
45.760147,6874,1,529,698,1898
45.760622,6874,1,529,699,1897
45.767951,6874,1,530,698,1897
45.772827,6874,1,530,699,1896
45.772929,6875,1,529,699,1896
45.776462,6875,1,529,700,1895
45.779185,6875,1,529,701,1894
45.779431,6875,1,530,700,1894
45.781734,6875,1,531,699,1894
45.783214,6876,1,530,699,1894
45.788467,6876,1,531,698,1894
45.790972,6876,1,532,697,1894
45.795707,6877,1,531,697,1894
45.797161,6878,1,530,697,1894
45.800670,6878,1,531,696,1894
45.802921,6878,1,532,695,1894
45.803035,6878,1,533,694,1894
45.807550,6879,1,532,694,1894
45.811115,6879,1,533,693,1894
45.814844,6879,1,534,692,1894
45.817613,6880,1,533,692,1894
45.819790,6881,1,532,692,1894
45.819872,6882,1,531,692,1894
45.822547,6883,1,530,692,1894
45.822978,6883,1,530,693,1893
45.830630,6884,1,529,693,1893
45.832323,6884,1,529,694,1892
45.835595,6884,1,529,695,1891
45.842728,6884,1,529,696,1890
45.843187,6884,1,530,695,1890
45.848280,6885,1,529,695,1890
45.850728,6885,1,529,696,1889
45.856018,6886,1,528,696,1889
45.865198,6887,1,527,696,1889
45.872231,6888,1,526,696,1889
45.872562,6888,1,527,695,1889
45.875262,6888,1,527,696,1888
45.878184,6888,1,528,695,1888
45.885656,6889,1,527,695,1888
45.886201,6890,1,526,695,1888
45.888018,6891,1,525,695,1888
45.890574,6891,1,525,696,1887
45.892705,6892,1,524,696,1887
45.894408,6893,1,523,696,1887
45.896434,6893,1,524,695,1887
45.897990,6893,1,525,694,1887
45.907164,6893,1,525,695,1886
45.914429,6893,1,526,694,1886
45.916794,6893,1,527,693,1886
45.923891,6893,1,528,692,1886
45.925385,6893,1,528,693,1885
45.927132,6893,1,528,694,1884
45.930415,6894,1,527,694,1884
45.933617,6894,1,528,693,1884
45.935386,6895,1,527,693,1884
45.937238,6895,1,527,694,1883
45.943057,6896,1,526,694,1883
45.945549,6897,1,525,694,1883
45.945672,6897,1,525,695,1882
45.948153,6897,1,526,694,1882
45.948382,6897,1,527,693,1882
45.950186,6897,1,528,692,1882
45.950909,6898,1,527,692,1882
45.951906,6899,1,526,692,1882
45.952639,6899,1,527,691,1882
45.953783,6899,1,528,690,1882
45.958170,6900,1,527,690,1882
45.958712,6900,1,528,689,1882
45.959838,6900,1,528,690,1881
45.962824,6900,1,528,691,1880
45.964121,6900,1,528,692,1879
45.965997,6900,1,528,693,1878
45.966066,6901,1,527,693,1878
45.966230,6901,1,528,692,1878
45.968347,6902,1,527,692,1878
45.972384,6902,1,528,691,1878
45.977306,6903,1,527,691,1878
45.980146,6904,1,526,691,1878
45.986087,6904,1,527,690,1878
45.987326,6904,1,528,689,1878
45.987365,6904,1,529,688,1878
45.987528,6904,1,530,687,1878
45.989048,6904,1,531,686,1878
45.992968,6905,1,530,686,1878
45.993162,6906,1,529,686,1878
46.003335,6907,1,528,686,1878
46.003526,6908,1,527,686,1878
46.007253,6908,1,528,685,1878
46.009092,6908,1,529,684,1878
46.010570,6909,1,528,684,1878
46.013731,6910,1,527,684,1878
46.021033,6911,1,526,684,1878
46.022359,6912,1,525,684,1878
46.022642,6912,1,526,683,1878
46.025810,6912,1,527,682,1878
46.027721,6913,1,526,682,1878
46.030250,6914,1,525,682,1878
46.031011,6914,1,526,681,1878
46.031917,6915,1,525,681,1878
46.040606,6916,1,524,681,1878
46.040740,6916,1,524,682,1877
46.044150,6917,1,523,682,1877
46.045195,6917,1,523,683,1876
46.046115,6917,1,524,682,1876
46.048864,6918,1,523,682,1876
46.050376,6918,1,524,681,1876
46.050482,6918,1,524,682,1875
46.051090,6918,1,525,681,1875
46.052681,6918,1,526,680,1875
46.062536,6918,1,526,681,1874
46.062891,6918,1,527,680,1874
46.066750,6919,1,526,680,1874
46.068288,6919,1,527,679,1874
46.071689,6919,1,527,680,1873
46.075022,6919,1,528,679,1873
46.075400,6919,1,529,678,1873
46.078077,6920,1,528,678,1873
46.078729,6921,1,527,678,1873
46.082725,6921,1,527,679,1872
46.082952,6922,1,526,679,1872
46.084540,6923,1,525,679,1872
46.086726,6923,1,526,678,1872
46.088358,6923,1,527,677,1872
46.089080,6923,1,527,678,1871
46.093136,6923,1,528,677,1871
46.094366,6923,1,529,676,1871
46.097668,6924,1,528,676,1871
46.097938,6925,1,527,676,1871
46.098774,6925,1,527,677,1870
46.103408,6926,1,526,677,1870
46.104776,6927,1,525,677,1870
46.107910,6928,1,524,677,1870
46.111019,6929,1,523,677,1870
46.111073,6929,1,524,676,1870
46.112095,6929,1,525,675,1870
46.115024,6929,1,525,676,1869
46.116190,6929,1,526,675,1869
46.120552,6930,1,525,675,1869
46.121929,6930,1,526,674,1869
46.132303,6930,1,526,675,1868
46.132308,6931,1,525,675,1868
46.132945,6931,1,525,676,1867
46.136617,6932,1,524,676,1867
46.138612,6933,1,523,676,1867
46.140876,6934,1,522,676,1867
46.142637,6934,1,523,675,1867
46.142930,6934,1,524,674,1867
46.143823,6934,1,525,673,1867
46.152712,6934,1,525,674,1866
46.154702,6934,1,526,673,1866
46.157096,6934,1,527,672,1866
46.159432,6934,1,528,671,1866
46.162789,6935,1,527,671,1866
46.163052,6936,1,526,671,1866
46.165127,6937,1,525,671,1866
46.165363,6938,1,524,671,1866
46.166487,6939,1,523,671,1866
46.166775,6939,1,524,670,1866
46.168262,6939,1,525,669,1866
46.168506,6940,1,524,669,1866
46.175375,6940,1,525,668,1866
46.175886,6941,1,524,668,1866
46.178555,6941,1,524,669,1865
46.183326,6941,1,525,668,1865
46.185385,6942,1,524,668,1865
46.185549,6942,1,524,669,1864
46.188175,6943,1,523,669,1864
46.193098,6943,1,523,670,1863
46.193927,6943,1,524,669,1863
46.196907,6943,1,525,668,1863
46.197054,6944,1,524,668,1863
46.197783,6944,1,524,669,1862
46.204938,6944,1,525,668,1862
46.206947,6945,1,524,668,1862
46.208709,6945,1,525,667,1862
46.209184,6945,1,526,666,1862
46.209909,6946,1,525,666,1862
46.212468,6946,1,526,665,1862
46.214823,6947,1,525,665,1862
46.216182,6947,1,525,666,1861
46.218781,6947,1,525,667,1860
46.219148,6947,1,526,666,1860
46.221759,6947,1,527,665,1860
46.222381,6947,1,527,666,1859
46.223204,6947,1,528,665,1859
46.224144,6947,1,529,664,1859
46.226824,6948,1,528,664,1859
46.227150,6948,1,529,663,1859
46.229608,6948,1,530,662,1859
46.229682,6949,1,529,662,1859
46.232088,6949,1,530,661,1859
46.232222,6950,1,529,661,1859
46.233638,6950,1,530,660,1859
46.235737,6951,1,529,660,1859
46.242179,6952,1,528,660,1859
46.246493,6953,1,527,660,1859
46.249571,6954,1,526,660,1859
46.253384,6954,1,527,659,1859
46.253431,6954,1,527,660,1858
46.254982,6954,1,528,659,1858
46.255524,6955,1,527,659,1858
46.258420,6955,1,528,658,1858
46.260928,6955,1,529,657,1858
46.264952,6955,1,529,658,1857
46.266501,6955,1,529,659,1856
46.266551,6955,1,530,658,1856
46.274809,6955,1,531,657,1856
46.278279,6955,1,532,656,1856
46.278395,6955,1,533,655,1856
46.280524,6956,1,532,655,1856
46.283503,6957,1,531,655,1856
46.284763,6957,1,532,654,1856
46.285187,6958,1,531,654,1856
46.286630,6959,1,530,654,1856
46.293644,6959,1,530,655,1855
46.295272,6959,1,531,654,1855
46.295378,6960,1,530,654,1855
46.296807,6961,1,529,654,1855
46.300884,6962,1,528,654,1855
46.301323,6962,1,528,655,1854
46.302507,6963,1,527,655,1854
46.302593,6964,1,526,655,1854
46.310093,6964,1,526,656,1853
46.310517,6965,1,525,656,1853
46.311568,6965,1,526,655,1853
46.312557,6966,1,525,655,1853
46.312914,6966,1,526,654,1853
46.330918,6966,1,527,653,1853
46.331295,6967,1,526,653,1853
46.333511,6968,1,525,653,1853
46.333720,6968,1,525,654,1852
46.335558,6968,1,526,653,1852
46.338010,6968,1,526,654,1851
46.340575,6968,1,527,653,1851
46.343431,6969,1,526,653,1851
46.344404,6970,1,525,653,1851
46.355104,6971,1,524,653,1851
46.361961,6971,1,524,654,1850
46.362083,6972,1,523,654,1850
46.368079,6972,1,524,653,1850
46.373353,6973,1,523,653,1850
46.374008,6973,1,524,652,1850
46.376390,6973,1,525,651,1850
46.377751,6974,1,524,651,1850
46.378538,6975,1,523,651,1850
46.378680,6975,1,524,650,1850
46.379004,6976,1,523,650,1850
46.380750,6977,1,522,650,1850
46.381291,6978,1,521,650,1850
46.383463,6978,1,521,651,1849
46.383757,6978,1,522,650,1849
46.390278,6978,1,522,651,1848
46.393535,6978,1,523,650,1848
46.394552,6979,1,522,650,1848
46.399917,6980,1,521,650,1848
46.404704,6981,1,520,650,1848
46.405437,6982,1,519,650,1848
46.408351,6983,1,518,650,1848
46.409956,6983,1,518,651,1847
46.413337,6983,1,518,652,1846
46.414708,6983,1,518,653,1845
46.414818,6983,1,519,652,1845
46.415192,6983,1,520,651,1845
46.418451,6984,1,519,651,1845
46.418498,6985,1,518,651,1845
46.423142,6985,1,518,652,1844
46.428240,6985,1,519,651,1844
46.431793,6986,1,518,651,1844
46.432218,6987,1,517,651,1844
46.432236,6988,1,516,651,1844
46.433082,6988,1,517,650,1844
46.439445,6988,1,518,649,1844
46.443079,6989,1,517,649,1844
46.444014,6989,1,518,648,1844
46.445798,6989,1,518,649,1843
46.457619,6989,1,518,650,1842
46.458472,6989,1,518,651,1841
46.463333,6989,1,519,650,1841
46.463471,6989,1,519,651,1840
46.467758,6989,1,519,652,1839
46.471494,6990,1,518,652,1839
46.471593,6990,1,519,651,1839
46.477376,6990,1,520,650,1839
46.478692,6990,1,520,651,1838
46.481556,6990,1,521,650,1838
46.485576,6990,1,522,649,1838
46.490639,6991,1,521,649,1838
46.494331,6991,1,522,648,1838
46.494918,6991,1,523,647,1838
46.495847,6991,1,524,646,1838
46.501069,6991,1,524,647,1837
46.501173,6992,1,523,647,1837
46.502091,6993,1,522,647,1837
46.504815,6994,1,521,647,1837
46.505209,6994,1,521,648,1836
46.506303,6995,1,520,648,1836
46.511474,6996,1,519,648,1836
46.514292,6996,1,520,647,1836
46.514646,6997,1,519,647,1836
46.514843,6998,1,518,647,1836
46.518430,6998,1,518,648,1835
46.519288,6998,1,519,647,1835
46.520805,6999,1,518,647,1835
46.524003,6999,1,519,646,1835
46.528711,7000,1,518,646,1835
46.529125,7000,1,518,647,1834
46.529809,7000,1,519,646,1834
46.531661,7000,1,520,645,1834
46.532969,7000,1,521,644,1834
46.534378,7001,1,520,644,1834
46.534538,7002,1,519,644,1834
46.541248,7002,1,520,643,1834
46.544302,7003,1,519,643,1834
46.546749,7003,1,519,644,1833
46.548708,7003,1,520,643,1833
46.549376,7004,1,519,643,1833
46.550531,7005,1,518,643,1833
46.552086,7006,0,518,643,1833
46.552248,7006,0,519,642,1833
46.558996,7007,0,518,642,1833
46.564408,7008,0,517,642,1833
46.570805,7008,0,518,641,1833
46.573034,7008,0,519,640,1833
46.574706,7008,0,520,639,1833
46.575687,7008,0,521,638,1833
46.581364,7008,0,521,639,1832
46.582308,7009,0,520,639,1832
46.585216,7010,0,519,639,1832
46.585224,7010,0,519,640,1831
46.588888,7010,0,520,639,1831
46.591489,7010,0,521,638,1831
46.596556,7010,0,522,637,1831
46.598971,7010,0,522,638,1830
46.601761,7011,0,521,638,1830
46.604856,7011,0,522,637,1830
46.606781,7011,0,523,636,1830
46.611496,7012,0,522,636,1830
46.621527,7013,0,521,636,1830
46.622619,7013,0,522,635,1830
46.627824,7014,0,521,635,1830
46.628720,7014,0,521,636,1829
46.632016,7015,0,520,636,1829
46.633051,7016,0,519,636,1829
46.633064,7016,0,520,635,1829
46.638989,7017,0,519,635,1829
46.640007,7017,0,520,634,1829
46.641000,7017,0,521,633,1829
46.645853,7018,0,520,633,1829
46.653937,7019,0,519,633,1829
46.655280,7020,0,518,633,1829
46.656300,7020,0,518,634,1828
46.659457,7021,0,517,634,1828
46.660513,7022,0,516,634,1828
46.662474,7022,0,517,633,1828
46.662875,7023,0,516,633,1828
46.667952,7024,0,515,633,1828
46.671634,7025,0,514,633,1828
46.677740,7025,0,514,634,1827
46.678768,7026,0,513,634,1827
46.680876,7026,0,513,635,1826
46.680974,7026,0,514,634,1826
46.686155,7026,0,514,635,1825
46.686369,7027,0,513,635,1825
46.687306,7027,0,514,634,1825
46.688314,7027,0,514,635,1824
46.690934,7028,0,513,635,1824
46.692745,7029,0,512,635,1824
46.695858,7030,0,511,635,1824
46.705961,7031,0,510,635,1824
46.707214,7031,0,511,634,1824
46.707456,7032,0,510,634,1824
46.709276,7032,0,511,633,1824
46.710739,7032,0,511,634,1823
46.717124,7032,0,511,635,1822
46.717766,7033,0,510,635,1822
46.721951,7033,0,511,634,1822
46.724930,7034,0,510,634,1822
46.725300,7035,0,509,634,1822
46.729408,7035,0,509,635,1821
46.729975,7036,0,508,635,1821
46.738742,7037,0,507,635,1821
46.738783,7037,0,508,634,1821
46.745860,7037,0,508,635,1820
46.750560,7038,0,507,635,1820
46.753282,7038,0,508,634,1820
46.753817,7039,0,507,634,1820
46.754703,7040,0,506,634,1820
46.755190,7041,0,505,634,1820
46.756350,7041,0,505,635,1819
46.757187,7041,0,506,634,1819
46.757416,7041,0,507,633,1819
46.758793,7042,0,506,633,1819
46.760133,7042,0,506,634,1818
46.761304,7043,0,505,634,1818
46.762881,7043,0,505,635,1817
46.769295,7044,0,504,635,1817
46.770751,7044,0,505,634,1817
46.773814,7045,0,504,634,1817
46.781360,7046,0,503,634,1817
46.782704,7046,0,504,633,1817
46.788841,7046,0,504,634,1816
46.792549,7047,0,503,634,1816
46.799685,7047,0,503,635,1815
46.810224,7047,0,504,634,1815
46.811739,7048,0,503,634,1815
46.813207,7049,0,502,634,1815
46.815617,7050,0,501,634,1815
46.822019,7050,0,502,633,1815
46.822942,7050,0,503,632,1815
46.823389,7050,0,504,631,1815
46.825579,7050,0,504,632,1814
46.826052,7051,0,503,632,1814
46.826250,7052,0,502,632,1814
46.829486,7053,0,501,632,1814
46.833966,7054,0,500,632,1814
46.835497,7054,0,501,631,1814
46.836862,7054,0,501,632,1813
46.839746,7054,0,501,633,1812
46.840871,7055,0,500,633,1812
46.841118,7055,0,500,634,1811
46.848903,7055,0,501,633,1811
46.850657,7056,0,500,633,1811
46.851822,7056,0,501,632,1811
46.878677,7056,0,502,631,1811
46.881052,7056,0,503,630,1811
46.884008,7057,0,502,630,1811
46.887651,7057,0,503,629,1811
46.895707,7057,0,504,628,1811
46.898240,7057,0,505,627,1811
46.901600,7057,0,506,626,1811
46.903403,7058,0,505,626,1811
46.908478,7058,0,505,627,1810
46.911739,7058,0,505,628,1809
46.913422,7059,0,504,628,1809
46.915138,7059,0,504,629,1808
46.915386,7059,0,505,628,1808
46.916883,7059,0,505,629,1807
46.919827,7059,0,506,628,1807
46.922676,7060,0,505,628,1807
46.923381,7061,0,504,628,1807
46.926312,7062,0,503,628,1807
46.926489,7062,0,504,627,1807
46.932751,7063,0,503,627,1807
46.936792,7063,0,503,628,1806
46.940619,7063,0,504,627,1806
46.941379,7063,0,505,626,1806
46.950321,7064,0,504,626,1806
46.950634,7064,0,505,625,1806
46.963175,7064,0,505,626,1805
46.965397,7064,0,505,627,1804
46.967960,7064,0,505,628,1803
